MOFname,volume [A^3],weight [u],surface_area [m^2/g],void_fraction,void_volume [cm^3/g],functional_groups,metal_linker,organic_linker1,organic_linker2,topology,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol]
mof_unit_pretest_1795,19652.905074,3491.04688,5280.14,0.72906,2.4716,H,3,2,22,nbo,5.237483327,2.9126380000000003
mof_unit_pretest_1796,5368.59915,1868.61662,3303.22,0.59833,1.0352,Br-OH,1,18,26,pcu,7.287418397000001,3.739487
mof_unit_pretest_1797,1658.1599119999998,1247.0652220000002,1048.03,0.20849,0.1669,F-NO2,9,11,24,sra,9.234579865,4.716709
mof_unit_pretest_1798,2686.462578,884.9567400000001,4475.11,0.53854,0.9845,NH2-OMe,1,12,21,pcu,5.445202597000001,3.626192
mof_unit_pretest_1799,12229.211774,4076.50712,4039.5,0.5233300000000001,0.9455,COOH-NHMe,1,4,23,pcu,6.039945511,3.768279
mof_unit_pretest_1800,5955.151608,1379.95012,4528.16,0.62254,1.6179,OH-Ph,3,3,8,pcu,5.429434165,3.604357
mof_unit_pretest_1801,2172.418633,1109.932966,2679.52,0.4138199999999999,0.4878,Br-F,9,1,20,sra,5.64105919,3.849111
mof_unit_pretest_1802,2925.461312,1797.362852,1269.9,0.30124,0.2953,OH-F,10,43,52,etb,19.08417214,5.096264
mof_unit_pretest_1803,1721.903756,899.95604,2224.94,0.32552,0.3751,Cl,3,24,26,pcu,7.190654482999999,4.061129
mof_unit_pretest_1804,16885.359613,6853.393279999999,3281.0,0.50718,0.7525,Cl,1,24,28,pcu,5.7788076120000005,4.072583
mof_unit_pretest_1805,5253.063115,1753.3328800000002,3767.4,0.5704600000000001,1.0293,NH2-SO3H,2,11,22,nbo,4.383059584,3.414769
mof_unit_pretest_1806,31292.327827,7472.125811,4739.38,0.67302,1.6974,F,1,2,11,pcu,3.647090255,3.158735
mof_unit_pretest_1807,18594.822389,4461.53464,4277.33,0.66191,1.6613,SO3H-OPr,2,20,24,nbo,4.4385723960000005,3.14416
mof_unit_pretest_1808,3688.22233,1560.9895,2695.31,0.5917,0.8419,I-OH,2,8,21,pcu,4.428085288,3.737889
mof_unit_pretest_1809,10198.360125,4249.74632,3377.21,0.5092800000000001,0.736,Br-HCO,12,21,23,bcu,5.578140686,4.101436
mof_unit_pretest_1810,4862.36852,1991.39242,3529.38,0.5118,0.7526,OMe-I,2,21,29,pcu,5.212403588,3.5412220000000003
mof_unit_pretest_1811,26868.2394,7376.62192,3167.77,0.73027,1.6018,Cl-I,2,17,20,nbo,3.69874995,2.970695
mof_unit_pretest_1812,24649.735837,4509.444051,5376.51,0.70653,2.3258,Ph-F,2,6,19,nbo,2.9662830060000003,2.736862
mof_unit_pretest_1813,4462.125719,1567.73712,3809.83,0.5534899999999999,0.9487,H-OH,1,11,15,pcu,4.746330794,3.3523400000000003
mof_unit_pretest_1814,77710.186712,7805.676627,4725.52,0.86871,5.2083,OH-F,2,3,28,nbo,2.907464937,2.1730810000000003
mof_unit_pretest_1815,10844.025318,1931.7318,5682.61,0.70939,2.3982,CN-OEt,3,23,24,nbo,3.186476273,2.845627
mof_unit_pretest_1816,35629.373033,5396.080314,6153.82,0.76102,3.026,F-Pr,3,3,19,nbo,3.522105401,2.683712
mof_unit_pretest_1817,33587.289966000004,6536.796474,4885.55,0.73451,2.2728,F-NO2,1,3,25,pcu,3.23555681,2.897673
mof_unit_pretest_1818,3412.379294,1950.90308,2709.74,0.47323,0.4985,I,2,19,29,pcu,7.475968685,4.007416
mof_unit_pretest_1819,4247.565842,1324.9628,3653.35,0.63821,1.2321,H-I,3,8,25,pcu,5.164321012,3.427712
mof_unit_pretest_1820,6892.592393999999,2446.39508,3470.1,0.51049,0.8661,CN-Me,1,13,13,pcu,5.029868038,3.961498
mof_unit_pretest_1821,7591.977290999999,1896.57876,4600.77,0.62852,1.5151,NHMe-HCO,2,14,23,nbo,5.330278644,3.40967
mof_unit_pretest_1822,2387.2757920000004,2021.143776,705.46,0.1693599999999999,0.1205,Br-Cl,10,50,52,etb,14.14445724,5.1582360000000005
mof_unit_pretest_1823,2196.602089,1617.350839,793.57,0.18101,0.148,F-HCO,10,47,52,etb,9.589733589,4.869354
mof_unit_pretest_1824,13064.281992,6486.5208,2840.75,0.48521,0.5885,I-HCO,1,5,28,pcu,6.4301736410000006,3.694575
mof_unit_pretest_1825,1148.155946,589.24221,2529.89,0.41825,0.4908,I,2,11,12,pcu,5.547531528,3.830699
mof_unit_pretest_1826,14245.712884,3402.6803200000004,5204.06,0.64604,1.6288,COOH-Pr,3,11,17,nbo,4.419745595,3.402432
mof_unit_pretest_1827,3735.747816,1007.272718,4166.25,0.63336,1.4146,F,3,2,7,pcu,3.647904338,3.351985
mof_unit_pretest_1828,1879.089426,753.44964,3465.93,0.41951,0.6301,CN-OH,2,21,24,pcu,4.891950521,3.61336
mof_unit_pretest_1829,19931.774428,3966.88648,5156.6,0.7036600000000001,2.1292,H-CN,3,2,11,nbo,3.369577907,2.997136
mof_unit_pretest_1830,17306.599437,6600.49408,3351.0,0.50235,0.7932,NO2,1,1,28,pcu,6.179788555,3.854795
mof_unit_pretest_1831,3783.243903,3334.436016,0.0,0.0612399999999999,0.0418,H-F,10,50,50,etb,13.7907626,5.902958
mof_unit_pretest_1832,25558.895264,5406.7065600000005,4775.19,0.6773600000000001,1.9283,Ph,2,24,29,nbo,4.659782614,2.919708
mof_unit_pretest_1833,11523.41457,4678.25408,3124.78,0.5187,0.7694,Cl,1,1,17,pcu,5.265241069,3.756803
mof_unit_pretest_1834,11028.638034,2881.96112,4349.23,0.6581600000000001,1.5168,NH2,3,1,19,nbo,3.598120974,3.011532
mof_unit_pretest_1835,4980.922396,1588.408566,3357.24,0.55279,1.0439,H-F,2,22,24,nbo,3.49424885,2.986804
mof_unit_pretest_1836,5082.424077000001,1688.30508,3554.02,0.55962,1.0145,NH2-SO3H,3,4,11,nbo,5.165067363,3.673626
mof_unit_pretest_1837,19951.260591,7376.424959999999,3433.18,0.5111899999999999,0.8326,Me-OMe,1,19,22,pcu,4.455444383,3.175825
mof_unit_pretest_1838,33095.48112,4785.242560000001,5285.15,0.78341,3.2629,NO2-Cl,2,3,14,nbo,3.11591874,2.4478880000000003
mof_unit_pretest_1839,3379.748688,1100.301006,3656.85,0.53554,0.9906,F,9,6,20,sra,5.84797902,3.65395
mof_unit_pretest_1840,17725.439935,3514.89296,6416.58,0.68032,2.0661,OPr-Me,3,19,25,nbo,3.88942366,3.606793
mof_unit_pretest_1841,26070.305555000003,2969.724859,6116.0,0.8421299999999999,4.4521,F-H,3,20,25,nbo,2.6131846480000003,1.908
mof_unit_pretest_1842,29198.421664,3747.21568,6172.35,0.79677,3.7388,OH,3,2,23,nbo,3.1170529780000003,2.896935
mof_unit_pretest_1843,21370.096022,5088.84848,4612.71,0.6698,1.6939,NO2,1,17,25,pcu,4.53985906,3.250085
mof_unit_pretest_1844,4462.5958630000005,1593.82076,3766.65,0.5323399999999999,0.8976,NH2-OEt,1,11,15,pcu,4.813539725,3.660049
mof_unit_pretest_1845,36630.657078,4978.67328,5569.21,0.8021,3.554,NO2,3,6,7,nbo,3.3339307610000004,2.52601
mof_unit_pretest_1846,32514.243721,6187.393155,4545.59,0.74182,2.3476,F-NO2,3,3,22,nbo,3.605341463,3.212888
mof_unit_pretest_1847,18395.555281,4077.397171,4772.26,0.66105,1.796,F-Et,2,1,3,nbo,4.212674766,3.502777
mof_unit_pretest_1848,1211.591114,563.01976,2889.76,0.3835,0.497,CN,3,12,19,pcu,5.611151137999999,3.742685
mof_unit_pretest_1849,23939.72013,4032.42888,5957.85,0.74632,2.6683,Me-CN,1,6,23,pcu,3.168368985,2.284292
mof_unit_pretest_1850,41136.893508,13631.19744,3286.25,0.61487,1.1175,I-OMe,1,7,14,pcu,5.259603023,3.717603
mof_unit_pretest_1851,4637.210161,3404.3493200000003,1290.15,0.2823699999999999,0.2316,Me-I,4,23,23,acs,9.893574071,4.591946
mof_unit_pretest_1852,5060.537647,2543.6700600000004,2298.54,0.42826,0.5131,Br-NHMe,3,1,14,nbo,10.04873886,4.195334
mof_unit_pretest_1853,2531.845521,1197.50348,2173.77,0.39436,0.5021,NO2,2,6,24,pcu,6.945607682,4.339613
mof_unit_pretest_1854,19944.654456,8593.246720000001,2753.89,0.4127699999999999,0.5769,OH-OPr,1,19,22,pcu,8.846874302,3.749164
mof_unit_pretest_1855,2874.980018,2609.96538,1146.67,0.37834,0.251,I,3,8,15,pcu,9.478789443,5.300255
mof_unit_pretest_1856,4909.167312,1157.03008,4398.52,0.68766,1.7571,Br-H,3,7,26,pcu,4.455380258,3.465857
mof_unit_pretest_1857,3440.705617,1067.57192,4123.72,0.57127,1.1088,NO2,2,7,19,pcu,5.535908509,3.765862
mof_unit_pretest_1858,9889.314769,5029.628479999999,2042.27,0.41157,0.4873,OH-SO3H,2,24,24,nbo,8.563363264,4.591605
mof_unit_pretest_1859,41254.771082,13123.28832,3328.78,0.55602,1.0526,CN-COOH,1,7,22,pcu,5.422570856,3.568979
mof_unit_pretest_1860,9095.274926,5041.101879999999,2035.73,0.35629,0.3871,NHMe-I,4,6,23,acs,8.20658682,4.589378
mof_unit_pretest_1861,8992.418892,2928.98056,3941.48,0.6031,1.1151,Cl,1,11,11,pcu,3.943520532,3.189812
mof_unit_pretest_1862,10953.822479,2727.481638,4626.6,0.63369,1.5326,NH2-F,12,20,23,bcu,4.393241593,3.756251
mof_unit_pretest_1863,16964.962215,8355.431840000001,2119.08,0.53265,0.6513,Br-COOH,1,6,15,pcu,4.919217939,3.791762
mof_unit_pretest_1864,7835.876609999999,3854.840220000001,2283.62,0.58128,0.7116,NH2-I,3,34,35,pts,5.116328328,4.007954
mof_unit_pretest_1865,25700.945416,4777.46096,5051.74,0.71307,2.3101,NHMe,1,2,27,pcu,4.818318973999999,3.132998
mof_unit_pretest_1866,5044.735792,1539.24108,3743.43,0.5806899999999999,1.1461,H,3,4,22,nbo,5.659567547999999,3.654665
mof_unit_pretest_1867,4926.0091090000005,1203.40244,4153.7,0.65167,1.6064,NO2-H,3,7,8,pcu,5.184609416,3.526435
mof_unit_pretest_1868,30870.139913,5177.18864,5761.95,0.7451,2.6755,HCO,1,3,20,pcu,3.622798112,2.7391080000000003
mof_unit_pretest_1869,10815.259818,3132.05032,5449.32,0.5884699999999999,1.2237,COOH-Pr,2,5,25,nbo,3.789616861,3.009696
mof_unit_pretest_1870,32539.3751,5900.31992,4561.72,0.75855,2.5192,NO2-Br,2,3,24,nbo,3.3346847630000003,3.231294
mof_unit_pretest_1871,19624.124491,5187.7676,3857.05,0.6202300000000001,1.4129,OH-OMe,3,2,24,nbo,5.14604033,3.780632
mof_unit_pretest_1872,7744.944036,2697.52158,3386.84,0.64017,1.1069,H-I,3,35,35,pts,4.409183328999999,3.249046
mof_unit_pretest_1873,5228.160924,1354.03964,4429.29,0.63388,1.4739,Ph,2,11,22,nbo,3.146099784,2.727889
mof_unit_pretest_1874,14500.309528,5670.52272,3735.76,0.54948,0.8462,Br-NO2,1,1,3,pcu,4.965222923,3.447635
mof_unit_pretest_1875,2613.319851,1519.8634,2135.21,0.40008,0.4143,I,9,13,20,sra,5.758210728,4.285288
mof_unit_pretest_1876,5118.664533,1686.5612199999998,3642.18,0.5068199999999999,0.9263,Pr-Me,2,1,4,nbo,4.935911995,4.003265
mof_unit_pretest_1877,10213.869322,3980.01264,3707.68,0.51279,0.7925,HCO-NO2,2,5,17,nbo,5.387278493999999,3.678811
mof_unit_pretest_1878,4125.461446,779.81604,5338.55,0.74454,2.372,OH,1,21,21,pcu,3.181211551,2.275493
mof_unit_pretest_1879,14384.728787,3896.17856,4322.14,0.62585,1.3915,OMe,1,9,20,pcu,4.067803506000001,3.270779
mof_unit_pretest_1880,13156.535926,3804.72256,4920.41,0.57207,1.1913,CN-NHMe,2,5,27,nbo,3.968057693,3.10235
mof_unit_pretest_1881,8338.754165999999,1844.561,5131.56,0.6711,1.827,Cl,2,34,35,pts,3.611206454,3.0538830000000003
mof_unit_pretest_1882,49407.21415,5997.5203200000005,5219.54,0.8216100000000001,4.076,NO2-CN,2,7,27,nbo,2.787450488,2.302257
mof_unit_pretest_1883,5536.579585,5205.35304,937.73,0.2745,0.1758,I-Cl,3,9,19,nbo,13.38585621,5.316822
mof_unit_pretest_1884,2808.320566,1074.840366,3309.72,0.54352,0.8552,F-Br,3,8,12,pcu,4.876108155,3.475556
mof_unit_pretest_1885,27377.713165,7154.5584,4017.73,0.68537,1.5794,Br,3,4,20,nbo,4.457373107,2.87914
mof_unit_pretest_1886,12137.912856,3720.31984,4588.41,0.5654600000000001,1.111,Me-NHMe,1,1,25,pcu,5.406440936,3.402886
mof_unit_pretest_1887,15253.843173,5630.405702,3397.76,0.59199,0.9658,F-Br,1,2,24,pcu,5.041340569,4.0848260000000005
mof_unit_pretest_1888,5094.57185,1606.21974,3718.69,0.56602,1.0812,HCO,2,4,24,nbo,5.50585743,3.719124
mof_unit_pretest_1889,23604.339067,4745.48624,5684.62,0.67564,2.0238,OEt-COOH,1,23,23,pcu,5.122997986000001,3.007256
mof_unit_pretest_1890,4515.563287,1121.642,4781.48,0.6272800000000001,1.5208,Br-HCO,2,23,27,pcu,6.601607667000001,3.323653
mof_unit_pretest_1891,2591.9060670000003,865.30404,4053.82,0.55078,0.9935,Br-CN,2,6,11,pcu,4.440861593999999,3.128105
mof_unit_pretest_1892,5491.137678,1518.18468,4405.78,0.6138399999999999,1.337,H-Cl,2,23,28,pcu,4.394458319,3.3317650000000003
mof_unit_pretest_1893,8236.696805,2422.68644,3238.03,0.6681600000000001,1.368,Br-NO2,3,3,28,pcu,4.102101079,3.69329
mof_unit_pretest_1894,4195.974187,1050.86508,4415.91,0.6764100000000001,1.6265,Br,3,6,7,pcu,2.89084007,2.935031
mof_unit_pretest_1895,3131.891308,1222.82956,3345.31,0.58721,0.9057,I,3,8,19,pcu,4.672452601,3.426956
mof_unit_pretest_1896,2574.390731,959.55008,3516.52,0.46287,0.7479,COOH-H,2,6,11,pcu,5.580944025,3.675287
mof_unit_pretest_1897,11168.916973,5765.991411,2323.5,0.51007,0.595,I-F,1,14,20,pcu,5.723046616,3.628983
mof_unit_pretest_1898,2438.397122,1805.0352,610.57,0.10942,0.089,Me,9,5,29,sra,12.17952711,5.007156
mof_unit_pretest_1899,26616.435676,2964.082,6353.69,0.8307899999999999,4.4926,Et,2,20,23,nbo,2.28261165,1.772364
mof_unit_pretest_1900,6262.215889,1291.98708,4625.94,0.66755,1.9485,COOH,2,3,7,pcu,4.265903283,3.4158089999999994
mof_unit_pretest_1901,4078.831345000001,1059.347278,4288.09,0.6393800000000001,1.4825,F,3,2,3,pcu,3.97578144,3.07308
mof_unit_pretest_1902,29657.069616000004,4612.16624,5621.28,0.7429,2.8768,NHMe-OEt,3,7,19,nbo,3.422026354,3.051264
mof_unit_pretest_1903,2071.250009,1968.893976,506.12,0.13955,0.0884,I,10,42,51,etb,9.223550243,5.209027
mof_unit_pretest_1904,19763.027803,5080.40176,4428.65,0.66201,1.5509,OH,1,17,20,pcu,4.519597811000001,3.226147
mof_unit_pretest_1905,2275.306449,2096.29018,1148.07,0.32249,0.2108,I-OH,3,2,14,pcu,12.83737542,4.740381
mof_unit_pretest_1906,29219.16314,4683.37232,5650.38,0.75744,2.8458,NO2-Ph,3,2,25,nbo,3.86501996,2.643662
mof_unit_pretest_1907,2882.509122,795.3809200000001,4357.25,0.57163,1.2476,OH,3,8,22,pcu,4.178249637,3.36237
mof_unit_pretest_1908,2024.484844,1698.72628,1317.58,0.38997,0.2799,H-I,2,1,27,pcu,9.517206452,4.475847
mof_unit_pretest_1909,21744.482674000003,3580.93344,5612.37,0.74073,2.7087,Et,2,19,27,nbo,3.129974078,2.739993
mof_unit_pretest_1910,5468.929057,2534.61692,3098.94,0.5803,0.754,I-H,2,25,28,pcu,6.81839978,3.793427
mof_unit_pretest_1911,5239.265643,2390.9922,2368.45,0.57721,0.7617,I-SO3H,3,8,27,pcu,7.58942405,3.953522
mof_unit_pretest_1912,1326.836023,778.9942,1673.03,0.29917,0.3069,NO2,3,19,24,pcu,6.789111808,4.260749
mof_unit_pretest_1913,7458.420665000001,1806.35004,4661.45,0.65181,1.6208,Cl,3,14,23,nbo,4.04031541,3.661764
mof_unit_pretest_1914,4829.259868,985.369546,5345.4,0.6914600000000001,2.0408,F,3,3,21,pcu,3.37283356,2.743447
mof_unit_pretest_1915,2895.850311,1405.20684,2391.45,0.4277399999999999,0.5308,Cl-NO2,2,8,24,pcu,7.693329552000001,4.080345
mof_unit_pretest_1916,2228.1459440000003,1623.337176,827.37,0.19779,0.1635,OH,10,47,52,etb,8.966693051,4.76101
mof_unit_pretest_1917,7528.630473,1701.3038399999998,5095.22,0.67195,1.7907,SO3H-CN,3,11,23,nbo,3.642965252,3.078513
mof_unit_pretest_1918,7229.622767,2769.89432,3302.65,0.51813,0.8144,OPr,3,5,14,nbo,5.88823649,3.722243
mof_unit_pretest_1919,5030.416477000001,1740.42432,3145.73,0.51917,0.9037,OEt-NH2,3,4,24,nbo,4.482960498,3.832708
mof_unit_pretest_1920,15017.884347,3154.40896,4935.74,0.69796,2.0011,,3,4,6,nbo,4.23995316,3.030232
mof_unit_pretest_1921,4028.994738,1233.90486,3867.98,0.5270199999999999,1.0363,HCO-OH,2,23,26,pcu,6.382320739,3.791538
mof_unit_pretest_1922,4037.223447,903.606179,5251.89,0.65917,1.7736,NH2-F,2,6,8,pcu,3.976770411,3.178357
mof_unit_pretest_1923,2064.949371,1430.78601,1927.81,0.40824,0.3548,I-Br,2,11,27,pcu,6.327139203,4.277843
mof_unit_pretest_1924,8731.950535,3259.52688,3477.59,0.53745,0.8671,OH,1,1,4,pcu,4.1033464660000005,3.635677
mof_unit_pretest_1925,4649.630452,1064.70872,4673.06,0.649,1.7068,Cl-CN,2,8,26,pcu,3.964031987,3.04438
mof_unit_pretest_1926,2469.962087,1798.30456,1603.29,0.39453,0.3263,I-NO2,3,6,12,pcu,7.551758475,4.465382
mof_unit_pretest_1927,27995.201325,8016.1744,4604.72,0.61563,1.2948,NH2-COOH,1,19,23,pcu,3.659465822,2.7539580000000004
mof_unit_pretest_1928,3157.82686,1661.63308,2011.35,0.38919,0.4454,NO2,2,7,24,pcu,8.078594459,4.766642
mof_unit_pretest_1929,2515.950312,1242.45642,2654.77,0.4916899999999999,0.5996,Br-Ph,1,12,13,pcu,5.162913675,3.596276
mof_unit_pretest_1930,37051.981805,7131.10544,5009.26,0.69015,2.1595,OH-OEt,1,3,7,pcu,6.20595848,3.219482
mof_unit_pretest_1931,27012.051893,5339.36912,4500.74,0.72029,2.1945,NO2-NH2,3,7,24,nbo,4.318576611,2.849856
mof_unit_pretest_1932,19525.437275,3594.85152,5263.45,0.72806,2.3814,OH,3,2,24,nbo,3.422231366,3.392031
mof_unit_pretest_1933,17271.328456,5129.37792,4349.25,0.56511,1.1459,NH2,1,4,28,pcu,7.030743049,3.971401
mof_unit_pretest_1934,3041.69574,959.55008,4328.72,0.54462,1.0397,COOH,2,20,23,pcu,4.553109222,3.25826
mof_unit_pretest_1935,2194.354316,1543.340176,871.41,0.19757,0.1692,,10,47,52,etb,9.331260306,4.526568
mof_unit_pretest_1936,28960.804532,6542.78052,3503.8,0.74508,1.9861,I-Cl,3,17,23,nbo,3.524910418,2.89223
mof_unit_pretest_1937,5642.549475,1207.08876,4946.17,0.7026899999999999,1.9781,Br,3,3,6,pcu,4.470115902,3.349965
mof_unit_pretest_1938,10052.408042,2833.89808,4632.33,0.63556,1.3577,,3,5,17,nbo,3.750133069,3.135247
mof_unit_pretest_1939,7422.330918000001,2422.9888,4030.7,0.54176,0.9994,Br-NH2,2,23,23,pcu,4.604690697,3.628697
mof_unit_pretest_1940,24661.778266,5214.338720000001,5158.08,0.67385,1.9193,OPr-SO3H,2,6,19,nbo,4.940420219,3.121905
mof_unit_pretest_1941,1972.259046,781.17564,4007.14,0.46802,0.7116,OH-SO3H,3,19,25,pcu,5.431626187999999,3.94373
mof_unit_pretest_1942,15199.482026,5529.8564,3414.52,0.52347,0.8665,CN-SO3H,2,1,25,nbo,6.321473322999999,4.1684470000000005
mof_unit_pretest_1943,5685.695002,1199.8406,4549.85,0.6537,1.8655,Ph,3,7,27,pcu,4.305905564,3.098039
mof_unit_pretest_1944,3873.436866,1480.2413,3041.81,0.52728,0.8309,I-H,9,20,27,sra,4.245845313999999,3.611219
mof_unit_pretest_1945,12151.784608,4896.29408,3187.94,0.4644399999999999,0.6941,COOH-OH,1,4,25,pcu,5.328522174,4.0612900000000005
mof_unit_pretest_1946,22139.6851,3650.826118,5399.91,0.75189,2.7459,F-Me,3,6,22,nbo,3.351401688,2.465996
mof_unit_pretest_1947,16983.258453,6068.7528,3243.5,0.5906100000000001,0.9953,Cl,1,6,15,pcu,4.570719161,3.288817
mof_unit_pretest_1948,4122.76856,926.0003,6002.48,0.65354,1.7523,OMe-OEt,1,21,21,pcu,4.657395164,3.064675
mof_unit_pretest_1949,3873.231248,1492.50524,3014.2,0.46108,0.7206,H-COOH,9,20,27,sra,5.761039293,3.752986
mof_unit_pretest_1950,17093.741433000003,7596.897440000001,2741.71,0.51683,0.7003,Cl-Br,3,4,5,nbo,5.815027322000001,3.581083
mof_unit_pretest_1951,23775.704823,4569.16272,5181.41,0.7067399999999999,2.2147,NH2,1,2,7,pcu,2.951159757,3.2504310000000003
mof_unit_pretest_1952,80465.312439,16731.4848,4950.53,0.69947,2.0258,NO2,3,31,32,tbo,3.32633224,3.200595
mof_unit_pretest_1953,1581.893365,1723.5386399999998,0.0,0.05746,0.0318,Br-OH,9,24,24,sra,16.64375643,6.71926
mof_unit_pretest_1954,18498.995130000003,5358.51264,3615.85,0.5793,1.2044,OMe-NH2,2,15,27,nbo,4.033660329,3.814505000000001
mof_unit_pretest_1955,30102.108287,3645.08304,6262.16,0.80621,4.0095,Me,2,7,19,nbo,2.749270519,2.481221
mof_unit_pretest_1956,4998.817115,1588.50456,3359.25,0.54377,1.0305,NH2,2,22,22,nbo,3.638504842,3.024926
mof_unit_pretest_1957,4536.627231,1988.024912,2719.6,0.3895099999999999,0.5353,NH2-F,4,6,25,acs,5.955029099,3.596289
mof_unit_pretest_1958,18331.607474,7904.23936,3086.98,0.42865,0.5987,Ph-NO2,1,5,23,pcu,6.477147928,4.120307
mof_unit_pretest_1959,19700.709329,4150.969664,4497.81,0.70504,2.0151,F-CN,3,2,22,nbo,3.116051808,3.037928
mof_unit_pretest_1960,7364.699326999999,2715.80448,3938.82,0.53364,0.8715,,2,5,15,nbo,5.115965199,3.582377
mof_unit_pretest_1961,2960.808676,1924.43854,1916.91,0.41613,0.3856,NH2-Br,2,8,14,pcu,7.883328207999999,4.078542
mof_unit_pretest_1962,7254.204048,3228.3152,2891.09,0.40245,0.5446,Et-NO2,2,5,24,nbo,7.658647762999999,4.012294
mof_unit_pretest_1963,26604.007471,3011.773773,6319.94,0.83819,4.4588,CN-F,2,20,25,nbo,2.749424899,1.7565849999999998
mof_unit_pretest_1964,1531.130181,691.54766,2429.41,0.34319,0.4576,NHMe-OMe,2,11,20,pcu,4.81495642,4.15681
mof_unit_pretest_1965,4982.932646,1040.19106,5053.63,0.7194699999999999,2.0756,Cl-H,1,21,26,pcu,2.950583944,2.893219
mof_unit_pretest_1966,18349.883679,3628.804,4901.58,0.70973,2.1613,OH,2,4,27,nbo,3.3385561580000003,2.957154
mof_unit_pretest_1967,1751.314475,1672.412856,0.0,0.01973,0.0124,NH2-OH,10,47,48,etb,43.66039384,6.890489
mof_unit_pretest_1968,2800.014744,1136.47974,3981.95,0.538,0.7982,Cl-I,3,21,25,pcu,3.977001354,3.176847
mof_unit_pretest_1969,17906.403167,4692.45696,4141.64,0.58925,1.3541,OEt-H,3,22,27,nbo,4.126510978,3.059794
mof_unit_pretest_1970,1528.8317539999998,751.06032,2270.4,0.39678,0.4864,COOH,3,12,20,pcu,6.513730399,4.111286
mof_unit_pretest_1971,4536.898249,3405.8085,1381.6,0.31482,0.2526,I-HCO,4,6,25,acs,7.782426546,4.575605
mof_unit_pretest_1972,2152.79575,1176.3194,2049.0,0.31445,0.3466,NO2-OH,9,20,22,sra,6.175174142,4.176143
mof_unit_pretest_1973,3269.071988,1133.93876,3729.5,0.54396,0.9444,Ph-Br,1,12,26,pcu,4.950156641,3.655535
mof_unit_pretest_1974,3006.176384,825.01828,4717.46,0.6089600000000001,1.3363,Cl-H,3,2,20,pcu,3.917811162,3.150682
mof_unit_pretest_1975,21562.291531,3250.49456,5692.3,0.77864,3.1105,H,3,2,19,nbo,3.172814135,2.812587
mof_unit_pretest_1976,39704.673429,7961.8072,5291.59,0.7075600000000001,2.1249,NO2-OMe,1,6,29,pcu,3.496131512,3.182175
mof_unit_pretest_1977,59361.86809,8703.04336,4445.01,0.8351799999999999,3.4306,H-Br,3,7,28,nbo,2.944529531,2.969951
mof_unit_pretest_1978,1896.579235,2443.1828800000003,402.68,0.1199,0.0561,I-Br,9,5,18,sra,13.97651127,5.2048
mof_unit_pretest_1979,3701.623503,1021.53846,5209.01,0.61098,1.3333,I,2,23,25,pcu,4.550306607,3.392249
mof_unit_pretest_1980,41553.835369,10609.14816,4566.39,0.6372,1.503,NO2-CN,1,7,11,pcu,4.182764434,3.130719
mof_unit_pretest_1981,5009.10834,1803.42572,3455.05,0.48578,0.8126,OMe-OEt,3,1,24,nbo,7.467759126,3.904462
mof_unit_pretest_1982,15128.142553,4137.329479999999,4341.42,0.58348,1.2848,H-OMe,2,4,25,nbo,4.336663422,3.823728
mof_unit_pretest_1983,2523.079793,733.162613,4766.59,0.57685,1.1955,F,3,6,24,pcu,4.543114694,3.405867
mof_unit_pretest_1984,33147.281373000005,4627.273279999999,5016.07,0.81412,3.5121,SO3H,3,20,27,nbo,3.262558028,2.271462
mof_unit_pretest_1985,4644.763969,1205.3456199999998,4285.06,0.65747,1.5257,I-Cl,2,7,23,pcu,4.2331690680000005,3.82195
mof_unit_pretest_1986,1465.706508,515.37718,4083.96,0.4933,0.8449,H-OMe,2,11,21,pcu,5.174784895,3.828359
mof_unit_pretest_1987,16829.557642,3968.85808,4343.96,0.66498,1.6981,OH-NH2,2,4,7,nbo,3.499796625,3.060597
mof_unit_pretest_1988,32689.292788,6368.96288,4283.37,0.7430899999999999,2.2968,OH-Cl,3,3,4,nbo,3.793509503,3.13701
mof_unit_pretest_1989,19679.741412,8065.052159999999,2578.92,0.59846,0.8794,Me-Br,2,17,24,nbo,6.175411193,3.942724
mof_unit_pretest_1990,6625.148565,1351.38382,5297.4,0.7107,2.0982,I,3,6,29,pcu,2.989103452,2.913185
mof_unit_pretest_1991,8035.092122,2327.5434800000003,3893.19,0.58838,1.2232,HCO,2,34,34,pts,6.23172012,3.4834120000000004
mof_unit_pretest_1992,9607.440531,2435.933803,4460.46,0.6792,1.6132,F-NH2,1,8,12,pcu,3.629443169,3.066646
mof_unit_pretest_1993,2346.770472,2101.156667,515.9,0.13582,0.0914,F-OH,10,45,51,etb,15.37722164,5.310767
